experiment_id,measurement_id,replicate,receptor_concentration_nM,measured_anisotropy_value,outlier
120,6605,2,50.0,54.0,False
120,6606,3,50.0,57.0,False
120,6607,4,50.0,56.0,False
120,6608,1,100.0,72.0,False
120,6609,2,100.0,69.0,False
120,6610,3,100.0,70.0,False
120,6611,4,100.0,69.0,False
120,6612,1,200.0,84.0,False
120,6613,2,200.0,83.0,False
120,6614,3,200.0,85.0,False
120,6615,4,200.0,83.0,False
120,6616,1,400.0,98.0,False
120,6617,2,400.0,98.0,False
120,6618,3,400.0,99.0,False
120,6619,4,400.0,98.0,False
120,6620,1,800.0,108.0,False
120,6621,2,800.0,107.0,False
120,6622,3,800.0,107.0,False
120,6623,4,800.0,110.0,False
120,6624,1,1600.0,116.0,False
120,6625,2,1600.0,115.0,False
120,6626,3,1600.0,113.0,False
120,6627,4,1600.0,114.0,False
120,6628,1,3200.0,121.0,False
120,6629,2,3200.0,119.0,False
120,6630,3,3200.0,120.0,False
120,6631,4,3200.0,118.0,False
120,6632,1,6400.0,121.0,False
120,6633,2,6400.0,122.0,False
120,6634,3,6400.0,123.0,False
120,6635,4,6400.0,123.0,False
120,6636,1,12800.0,125.0,False
120,6637,2,12800.0,123.0,False
120,6638,3,12800.0,125.0,False
120,6639,4,12800.0,122.0,False
120,6640,1,25600.0,124.0,False
120,6641,2,25600.0,124.0,False
120,6642,3,25600.0,123.0,False
120,6643,4,25600.0,123.0,False
121,6644,1,0.0,70.0,False
121,6645,2,0.0,72.0,False
121,6646,3,0.0,75.0,False
121,6647,4,0.0,71.0,False
121,6648,1,1.0,69.0,False
121,6649,2,1.0,69.0,False
121,6650,3,1.0,74.0,False
121,6651,4,1.0,70.0,False
121,6652,1,3.0,74.0,False
121,6653,2,3.0,69.0,False
121,6654,3,3.0,69.0,False
121,6655,4,3.0,71.0,False
121,6656,1,6.0,69.0,False
121,6657,2,6.0,71.0,False
121,6658,3,6.0,71.0,False
121,6659,4,6.0,72.0,False
121,6660,1,12.0,76.0,False
121,6661,2,12.0,72.0,False
121,6662,3,12.0,73.0,False
121,6663,4,12.0,72.0,False
121,6664,1,25.0,77.0,False
121,6665,2,25.0,74.0,False
121,6666,3,25.0,73.0,False
121,6667,4,25.0,72.0,False
121,6668,1,50.0,78.0,False
121,6669,2,50.0,77.0,False
121,6670,3,50.0,79.0,False
121,6671,4,50.0,81.0,False
121,6672,1,100.0,85.0,False
121,6673,2,100.0,88.0,False
121,6674,3,100.0,84.0,False
121,6675,4,100.0,89.0,False
121,6676,1,200.0,99.0,False
121,6677,2,200.0,98.0,False
121,6678,3,200.0,98.0,False
121,6679,4,200.0,101.0,False
121,6680,1,400.0,115.0,False
121,6681,2,400.0,117.0,False
121,6682,3,400.0,116.0,False
121,6683,4,400.0,115.0,False
121,6684,1,800.0,121.0,False
121,6685,2,800.0,124.0,False
121,6686,3,800.0,128.0,False
121,6687,4,800.0,124.0,False
121,6688,1,1600.0,136.0,False
121,6689,2,1600.0,134.0,False
121,6690,3,1600.0,135.0,False
121,6691,4,1600.0,133.0,False
121,6692,1,3200.0,133.0,False
121,6693,2,3200.0,138.0,False
121,6694,3,3200.0,136.0,False
121,6695,4,3200.0,136.0,False
121,6696,1,6400.0,135.0,False
121,6697,2,6400.0,137.0,False
121,6698,3,6400.0,141.0,False
121,6699,4,6400.0,138.0,False
121,6700,1,12800.0,142.0,False
121,6701,2,12800.0,140.0,False
121,6702,3,12800.0,139.0,False
121,6703,4,12800.0,138.0,False
121,6704,1,25600.0,144.0,False
121,6705,2,25600.0,142.0,False
121,6706,3,25600.0,139.0,False
121,6707,4,25600.0,140.0,False
152,7965,1,0.0,47.0,False
152,7966,2,0.0,45.0,False
152,7967,3,0.0,46.0,False
152,7968,1,1.0,43.0,False
152,7969,2,1.0,46.0,False
152,7970,3,1.0,47.0,False
152,7971,1,3.0,46.0,False
152,7972,2,3.0,46.0,False
152,7973,3,3.0,46.0,False
152,7974,1,6.0,47.0,False
152,7975,2,6.0,47.0,False
152,7976,3,6.0,47.0,False
152,7977,1,12.0,47.0,False
152,7978,2,12.0,47.0,False
152,7979,3,12.0,46.0,False
152,7980,1,25.0,49.0,False
152,7981,2,25.0,50.0,False
152,7982,3,25.0,46.0,False
152,7983,1,50.0,50.0,False
152,7984,2,50.0,49.0,False
152,7985,3,50.0,45.0,False
152,7986,1,100.0,51.0,False
152,7987,2,100.0,52.0,False
152,7988,3,100.0,50.0,False
152,7989,1,200.0,56.0,False
152,7990,2,200.0,54.0,False
152,7991,3,200.0,53.0,False
152,7992,1,400.0,59.0,False
152,7993,2,400.0,59.0,False
152,7994,3,400.0,58.0,False
152,7995,1,800.0,61.0,False
152,7996,2,800.0,62.0,False
152,7997,3,800.0,61.0,False
152,7998,1,1600.0,67.0,False
152,7999,2,1600.0,66.0,False
152,8000,3,1600.0,69.0,False
152,8001,1,3200.0,71.0,False
152,8002,2,3200.0,70.0,False
152,8003,3,3200.0,72.0,False
152,8004,1,6400.0,76.0,False
152,8005,2,6400.0,76.0,False
152,8006,3,6400.0,72.0,False
152,8007,1,12800.0,79.0,False
152,8008,2,12800.0,77.0,False
152,8009,3,12800.0,76.0,False
152,8010,1,25600.0,82.0,False
152,8011,2,25600.0,79.0,False
152,8012,3,25600.0,79.0,False
153,8013,1,0.0,42.0,False
153,8014,2,0.0,40.0,False
153,8015,3,0.0,40.0,False
153,8016,1,1.0,38.0,False
153,8017,2,1.0,39.0,False
153,8018,3,1.0,43.0,False
153,8019,1,3.0,40.0,False
153,8020,2,3.0,42.0,False
153,8021,3,3.0,42.0,False
153,8022,1,6.0,42.0,False
153,8023,2,6.0,42.0,False
153,8024,3,6.0,41.0,False
153,8025,1,12.0,45.0,False
153,8026,2,12.0,42.0,False
153,8027,3,12.0,46.0,False
153,8028,1,25.0,150.0,True
153,8029,2,25.0,45.0,False
153,8030,3,25.0,45.0,False
153,8031,1,50.0,51.0,False
153,8032,2,50.0,49.0,False
153,8033,3,50.0,51.0,False
153,8034,1,100.0,64.0,False
153,8035,2,100.0,70.0,False
153,8036,3,100.0,70.0,False
153,8037,1,200.0,80.0,False
153,8038,2,200.0,80.0,False
153,8039,3,200.0,83.0,False
153,8040,1,400.0,99.0,False
153,8041,2,400.0,99.0,False
153,8042,3,400.0,103.0,False
153,8043,1,800.0,120.0,False
153,8044,2,800.0,120.0,False
153,8045,3,800.0,120.0,False
153,8046,1,1600.0,136.0,False
153,8047,2,1600.0,134.0,False
153,8048,3,1600.0,137.0,False
153,8049,1,3200.0,148.0,False
153,8050,2,3200.0,145.0,False
153,8051,3,3200.0,146.0,False
153,8052,1,6400.0,153.0,False
153,8053,2,6400.0,153.0,False
153,8054,3,6400.0,152.0,False
153,8055,1,12800.0,157.0,False
153,8056,2,12800.0,156.0,False
153,8057,3,12800.0,157.0,False
153,8058,1,25600.0,157.0,False
153,8059,2,25600.0,157.0,False
153,8060,3,25600.0,155.0,False
156,8061,1,0.0,68.0,False
156,8062,2,0.0,67.0,False
156,8063,3,0.0,67.0,False
156,8064,1,1.0,69.0,False
156,8065,2,1.0,68.0,False
156,8066,3,1.0,70.0,False
156,8067,1,3.0,70.0,False
156,8068,2,3.0,66.0,False
156,8069,3,3.0,71.0,False
156,8070,1,6.0,72.0,False
156,8071,2,6.0,71.0,False
156,8072,3,6.0,71.0,False
156,8073,1,12.0,71.0,False
156,8074,2,12.0,72.0,False
156,8075,3,12.0,70.0,False
156,8076,1,25.0,71.0,False
156,8077,2,25.0,72.0,False
156,8078,3,25.0,74.0,False
156,8079,1,50.0,77.0,False
156,8080,2,50.0,78.0,False
156,8081,3,50.0,76.0,False
156,8082,1,100.0,88.0,False
156,8083,2,100.0,88.0,False
156,8084,3,100.0,88.0,False
156,8085,1,200.0,102.0,False
156,8086,2,200.0,101.0,False
156,8087,3,200.0,102.0,False
156,8088,1,400.0,119.0,False
156,8089,2,400.0,114.0,False
156,8090,3,400.0,115.0,False
156,8091,1,800.0,127.0,False
156,8092,2,800.0,128.0,False
156,8093,3,800.0,129.0,False
156,8094,1,1600.0,135.0,False
156,8095,2,1600.0,137.0,False
156,8096,3,1600.0,134.0,False
156,8097,1,3200.0,142.0,False
156,8098,2,3200.0,143.0,False
156,8099,3,3200.0,139.0,False
156,8100,1,6400.0,141.0,False
156,8101,2,6400.0,142.0,False
156,8102,3,6400.0,142.0,False
156,8103,1,12800.0,141.0,False
156,8104,2,12800.0,144.0,False
156,8105,3,12800.0,143.0,False
156,8106,1,25600.0,144.0,False
156,8107,2,25600.0,146.0,False
156,8108,3,25600.0,141.0,False
157,8109,1,0.0,71.0,False
157,8110,2,0.0,69.0,False
157,8111,3,0.0,71.0,False
157,8112,1,1.0,72.0,False
157,8113,2,1.0,68.0,False
157,8114,3,1.0,67.0,False
157,8115,1,3.0,71.0,False
157,8116,2,3.0,69.0,False
157,8117,3,3.0,71.0,False
157,8118,1,6.0,71.0,False
157,8119,2,6.0,70.0,False
157,8120,3,6.0,70.0,False
157,8121,1,12.0,71.0,False
157,8122,2,12.0,74.0,False
157,8123,3,12.0,72.0,False
157,8124,1,25.0,75.0,False
157,8125,2,25.0,71.0,False
157,8126,3,25.0,73.0,False
157,8127,1,50.0,74.0,False
157,8128,2,50.0,79.0,False
157,8129,3,50.0,74.0,False
157,8130,1,100.0,82.0,False
157,8131,2,100.0,84.0,False
157,8132,3,100.0,86.0,False
157,8133,1,200.0,93.0,False
157,8134,2,200.0,95.0,False
157,8135,3,200.0,93.0,False
157,8136,1,400.0,104.0,False
157,8137,2,400.0,104.0,False
157,8138,3,400.0,107.0,False
157,8139,1,800.0,122.0,False
157,8140,2,800.0,117.0,False
157,8141,3,800.0,115.0,False
157,8142,1,1600.0,136.0,False
157,8143,2,1600.0,129.0,False
157,8144,3,1600.0,135.0,False
157,8145,1,3200.0,142.0,False
157,8146,2,3200.0,140.0,False
157,8147,3,3200.0,143.0,False
157,8148,1,6400.0,145.0,False
157,8149,2,6400.0,146.0,False
157,8150,3,6400.0,147.0,False
157,8151,1,12800.0,144.0,False
157,8152,2,12800.0,148.0,False
157,8153,3,12800.0,146.0,False
157,8154,1,25600.0,147.0,False
157,8155,2,25600.0,146.0,False
157,8156,3,25600.0,152.0,False
158,8157,1,0.0,42.0,False
158,8158,2,0.0,45.0,False
158,8159,3,0.0,43.0,False
158,8160,1,1.0,41.0,False
158,8161,2,1.0,41.0,False
158,8162,3,1.0,40.0,False
158,8163,1,3.0,41.0,False
158,8164,2,3.0,40.0,False
158,8165,3,3.0,43.0,False
158,8166,1,6.0,41.0,False
158,8167,2,6.0,43.0,False
158,8168,3,6.0,41.0,False
158,8169,1,12.0,40.0,False
158,8170,2,12.0,42.0,False
158,8171,3,12.0,43.0,False
158,8172,1,25.0,44.0,False
158,8173,2,25.0,44.0,False
158,8174,3,25.0,42.0,False
158,8175,1,50.0,43.0,False
158,8176,2,50.0,45.0,False
158,8177,3,50.0,47.0,False
158,8178,1,100.0,50.0,False
158,8179,2,100.0,48.0,False
158,8180,3,100.0,49.0,False
158,8181,1,200.0,60.0,False
158,8182,2,200.0,56.0,False
158,8183,3,200.0,59.0,False
158,8184,1,400.0,74.0,False
158,8185,2,400.0,72.0,False
158,8186,3,400.0,71.0,False
158,8187,1,800.0,86.0,False
158,8188,2,800.0,85.0,False
158,8189,3,800.0,87.0,False
158,8190,1,1600.0,103.0,False
158,8191,2,1600.0,101.0,False
158,8192,3,1600.0,102.0,False
158,8193,1,3200.0,119.0,False
158,8194,2,3200.0,117.0,False
158,8195,3,3200.0,116.0,False
158,8196,1,6400.0,127.0,False
158,8197,2,6400.0,127.0,False
158,8198,3,6400.0,130.0,False
158,8199,1,12800.0,131.0,False
158,8200,2,12800.0,132.0,False
158,8201,3,12800.0,129.0,False
158,8202,1,25600.0,139.0,False
158,8203,2,25600.0,139.0,False
158,8204,3,25600.0,137.0,False
159,8205,1,0.0,42.0,False
159,8206,2,0.0,42.0,False
159,8207,3,0.0,43.0,False
159,8208,1,1.0,43.0,False
159,8209,2,1.0,45.0,False
159,8210,3,1.0,46.0,False
159,8211,1,3.0,47.0,False
159,8212,2,3.0,48.0,False
159,8213,3,3.0,49.0,False
159,8214,1,6.0,54.0,False
159,8215,2,6.0,52.0,False
159,8216,3,6.0,54.0,False
159,8217,1,12.0,61.0,False
159,8218,2,12.0,60.0,False
159,8219,3,12.0,60.0,False
159,8220,1,25.0,82.0,False
159,8221,2,25.0,77.0,False
159,8222,3,25.0,80.0,False
159,8223,1,50.0,101.0,False
159,8224,2,50.0,102.0,False
159,8225,3,50.0,103.0,False
159,8226,1,100.0,124.0,False
159,8227,2,100.0,126.0,False
159,8228,3,100.0,124.0,False
159,8229,1,200.0,145.0,False
159,8230,2,200.0,146.0,False
159,8231,3,200.0,144.0,False
159,8232,1,400.0,157.0,False
159,8233,2,400.0,158.0,False
159,8234,3,400.0,159.0,False
159,8235,1,800.0,163.0,False
159,8236,2,800.0,165.0,False
159,8237,3,800.0,164.0,False
159,8238,1,1600.0,165.0,False
159,8239,2,1600.0,168.0,False
159,8240,3,1600.0,167.0,False
159,8241,1,3200.0,166.0,False
159,8242,2,3200.0,169.0,False
159,8243,3,3200.0,169.0,False
159,8244,1,6400.0,171.0,False
159,8245,2,6400.0,171.0,False
159,8246,3,6400.0,171.0,False
159,8247,1,12800.0,171.0,False
159,8248,2,12800.0,172.0,False
159,8249,3,12800.0,170.0,False
159,8250,1,25600.0,171.0,False
159,8251,2,25600.0,171.0,False
159,8252,3,25600.0,169.0,False
163,8397,1,0.0,74.0,False
163,8398,2,0.0,75.0,False
163,8399,3,0.0,75.0,False
163,8400,1,1.0,76.0,False
163,8401,2,1.0,73.0,False
163,8402,3,1.0,77.0,False
163,8403,1,3.0,50.0,True
163,8404,2,3.0,74.0,False
163,8405,3,3.0,74.0,False
163,8406,1,6.0,78.0,False
163,8407,2,6.0,78.0,False
163,8408,3,6.0,78.0,False
163,8409,1,12.0,78.0,False
163,8410,2,12.0,77.0,False
163,8411,3,12.0,81.0,False
163,8412,1,25.0,79.0,False
163,8413,2,25.0,81.0,False
163,8414,3,25.0,81.0,False
163,8415,1,50.0,89.0,False
163,8416,2,50.0,87.0,False
163,8417,3,50.0,88.0,False
163,8418,1,100.0,93.0,False
163,8419,2,100.0,96.0,False
163,8420,3,100.0,95.0,False
163,8421,1,200.0,106.0,False
163,8422,2,200.0,109.0,False
163,8423,3,200.0,110.0,False
163,8424,1,400.0,123.0,False
163,8425,2,400.0,121.0,False
163,8426,3,400.0,123.0,False
163,8427,1,800.0,136.0,False
163,8428,2,800.0,136.0,False
163,8429,3,800.0,135.0,False
163,8430,1,1600.0,146.0,False
163,8431,2,1600.0,143.0,False
163,8432,3,1600.0,146.0,False
163,8433,1,3200.0,148.0,False
163,8434,2,3200.0,148.0,False
163,8435,3,3200.0,149.0,False
163,8436,1,6400.0,152.0,False
163,8437,2,6400.0,152.0,False
163,8438,3,6400.0,151.0,False
163,8439,1,12800.0,151.0,False
163,8440,2,12800.0,149.0,False
163,8441,3,12800.0,150.0,False
163,8442,1,25600.0,147.0,False
163,8443,2,25600.0,147.0,False
163,8444,3,25600.0,146.0,False
165,8493,1,0.0,46.0,False
165,8494,2,0.0,44.0,False
165,8495,3,0.0,41.0,False
165,8496,1,0.1,42.0,False
165,8497,2,0.1,42.0,False
165,8498,3,0.1,41.0,False
165,8499,1,0.25,44.0,False
165,8500,2,0.25,40.0,False
165,8501,3,0.25,42.0,False
165,8502,1,0.5,42.0,False
165,8503,2,0.5,44.0,False
165,8504,3,0.5,43.0,False
165,8505,1,1.0,44.0,False
165,8506,2,1.0,43.0,False
165,8507,3,1.0,42.0,False
165,8508,1,3.0,49.0,False
165,8509,2,3.0,47.0,False
165,8510,3,3.0,50.0,False
165,8511,1,6.0,57.0,False
165,8512,2,6.0,56.0,False
165,8513,3,6.0,56.0,False
165,8514,1,12.0,67.0,False
165,8515,2,12.0,68.0,False
165,8516,3,12.0,68.0,False
165,8517,1,25.0,87.0,False
165,8518,2,25.0,85.0,False
165,8519,3,25.0,88.0,False
165,8520,1,50.0,102.0,False
165,8521,2,50.0,104.0,False
165,8522,3,50.0,100.0,False
165,8523,1,100.0,119.0,False
165,8524,2,100.0,119.0,False
165,8525,3,100.0,120.0,False
165,8526,1,200.0,121.0,False
165,8527,2,200.0,121.0,False
165,8528,3,200.0,123.0,False
165,8529,1,400.0,125.0,False
165,8530,2,400.0,128.0,False
165,8531,3,400.0,125.0,False
165,8532,1,800.0,130.0,False
165,8533,2,800.0,129.0,False
165,8534,3,800.0,128.0,False
165,8535,1,1600.0,130.0,False
165,8536,2,1600.0,130.0,False
165,8537,3,1600.0,129.0,False
165,8538,1,3200.0,133.0,False
165,8539,2,3200.0,134.0,False
165,8540,3,3200.0,133.0,False
165,8541,1,6400.0,133.0,False
165,8542,2,6400.0,131.0,False
165,8543,3,6400.0,134.0,False
165,8544,1,12800.0,131.0,False
165,8545,2,12800.0,136.0,False
165,8546,3,12800.0,134.0,False
165,8547,1,25600.0,132.0,False
165,8548,2,25600.0,132.0,False
165,8549,3,25600.0,134.0,False
166,8550,1,0.0,43.0,False
166,8551,2,0.0,39.0,False
166,8552,3,0.0,42.0,False
166,8553,1,0.1,40.0,False
166,8554,2,0.1,43.0,False
166,8555,3,0.1,41.0,False
166,8556,1,0.25,45.0,False
166,8557,2,0.25,46.0,False
166,8558,3,0.25,39.0,False
166,8559,1,0.5,42.0,False
166,8560,2,0.5,42.0,False
166,8561,3,0.5,46.0,False
166,8562,1,1.0,44.0,False
166,8563,2,1.0,45.0,False
166,8564,3,1.0,49.0,False
166,8565,1,3.0,46.0,False
166,8566,2,3.0,45.0,False
166,8567,3,3.0,46.0,False
166,8568,1,6.0,51.0,False
166,8569,2,6.0,51.0,False
166,8570,3,6.0,49.0,False
166,8571,1,12.0,57.0,False
166,8572,2,12.0,56.0,False
166,8573,3,12.0,55.0,False
166,8574,1,25.0,67.0,False
166,8575,2,25.0,64.0,False
166,8576,3,25.0,66.0,False
166,8577,1,50.0,88.0,False
166,8578,2,50.0,88.0,False
166,8579,3,50.0,91.0,False
166,8580,1,100.0,103.0,False
166,8581,2,100.0,103.0,False
166,8582,3,100.0,103.0,False
166,8583,1,200.0,114.0,False
166,8584,2,200.0,116.0,False
166,8585,3,200.0,113.0,False
166,8586,1,400.0,121.0,False
166,8587,2,400.0,117.0,False
166,8588,3,400.0,120.0,False
166,8589,1,800.0,121.0,False
166,8590,2,800.0,124.0,False
166,8591,3,800.0,124.0,False
166,8592,1,1600.0,124.0,False
166,8593,2,1600.0,122.0,False
166,8594,3,1600.0,126.0,False
166,8595,1,3200.0,127.0,False
166,8596,2,3200.0,125.0,False
166,8597,3,3200.0,123.0,False
166,8598,1,6400.0,129.0,False
166,8599,2,6400.0,127.0,False
166,8600,3,6400.0,129.0,False
166,8601,1,12800.0,128.0,False
166,8602,2,12800.0,126.0,False
166,8603,3,12800.0,126.0,False
166,8604,1,25600.0,129.0,False
166,8605,2,25600.0,131.0,False
166,8606,3,25600.0,125.0,False
